COUNTRY,COICOP_1999,TIME_PERIOD,OBS_VALUE
GRD,Housing,2021-Q4,104.6888
GRD,Housing,2022-Q1,105.7166666666667
GRD,Housing,2022-Q2,107.5033333333333
GRD,Housing,2022-Q3,109.11
GRD,Housing,2022-Q4,109.38
GRD,Housing,2023-Q1,109.5233333333333
GRD,Housing,2023-Q2,108.39
GRD,Housing,2023-Q3,108.18
GRD,Housing,2023-Q4,109.5633333333333
GRD,Housing,2024-Q1,109.6766666666667
GRD,Housing,2024-Q2,110.0166666666667
GRD,Housing,2024-Q3,109.5066666666667
GRD,Housing,2024-Q4,109.0066666666667
GRD,Health,2016-Q1,133.2133333333333
GRD,Health,2016-Q2,133.7066666666667
GRD,Health,2016-Q3,135.2133333333333
GRD,Health,2016-Q4,134.0566666666667
GRD,Health,2017-Q1,133.5533333333333
GRD,Health,2017-Q2,133.8285824
GRD,Health,2017-Q3,133.9366666666667
GRD,Health,2017-Q4,133.9666666666667
GRD,Health,2018-Q1,134.0566666666667
GRD,Health,2018-Q2,133.970625
GRD,Health,2018-Q3,134.1523053
GRD,Health,2018-Q4,137.0851934666667
GRD,Health,2019-Q1,138.2960284666667
GRD,Health,2019-Q2,138.4850212333333
GRD,Health,2019-Q3,138.5590338666667
GRD,Health,2019-Q4,138.5333333333333
GRD,Health,2020-Q1,139.1519922
GRD,Health,2020-Q2,139.2040171666667
GRD,Health,2020-Q3,140.5966666666667
GRD,Health,2020-Q4,142.1066666666667
GRD,Health,2021-Q1,143.76
GRD,Health,2021-Q2,146.6433333333333
GRD,Health,2021-Q3,147.1900666666667
GRD,Health,2021-Q4,146.0055
GRD,Health,2022-Q1,147.63
GRD,Health,2022-Q2,150.1666666666667
GRD,Health,2022-Q3,151.1633333333333
GRD,Health,2022-Q4,151.18
GRD,Health,2023-Q1,152.3033333333333
GRD,Health,2023-Q2,153.38
GRD,Health,2023-Q3,153.9333333333333
GRD,Health,2023-Q4,155.1566666666667
GRD,Health,2024-Q1,157.6
GRD,Health,2024-Q2,159.3933333333333
GRD,Health,2024-Q3,159.2033333333333
GRD,Health,2024-Q4,158.6466666666667
GRD,Transport,2016-Q1,107.0933333333333
GRD,Transport,2016-Q2,110.55
GRD,Transport,2016-Q3,111.05
GRD,Transport,2016-Q4,110.26
GRD,Transport,2017-Q1,110.99
GRD,Transport,2017-Q2,111.6510024333333
GRD,Transport,2017-Q3,112.11
GRD,Transport,2017-Q4,109.2
GRD,Transport,2018-Q1,108.43
GRD,Transport,2018-Q2,109.3165519333333
GRD,Transport,2018-Q3,111.0524037
GRD,Transport,2018-Q4,112.2831551666667
GRD,Transport,2019-Q1,112.1589889
GRD,Transport,2019-Q2,112.5915658
GRD,Transport,2019-Q3,111.6868216
GRD,Transport,2019-Q4,112.21
GRD,Transport,2020-Q1,110.9850642666667
GRD,Transport,2020-Q2,105.3931451333333
GRD,Transport,2020-Q3,108.1333333333333
GRD,Transport,2020-Q4,107.8433333333333
GRD,Transport,2021-Q1,109.7066666666667
GRD,Transport,2021-Q2,110.8966666666667
GRD,Transport,2021-Q3,111.0168
GRD,Transport,2021-Q4,110.9144666666667
GRD,Transport,2022-Q1,110.3566666666667
GRD,Transport,2022-Q2,110.83
GRD,Transport,2022-Q3,111.0966666666667
GRD,Transport,2022-Q4,107.0233333333333
GRD,Transport,2023-Q1,111.9133333333333
GRD,Transport,2023-Q2,112.3466666666667
GRD,Transport,2023-Q3,111.1366666666667
GRD,Transport,2023-Q4,109.67
GRD,Transport,2024-Q1,109.89
GRD,Transport,2024-Q2,110.79
GRD,Transport,2024-Q3,109.6033333333333
GRD,Transport,2024-Q4,109.4933333333333
GRD,Recreation and Culture,2016-Q1,110.48
GRD,Recreation and Culture,2016-Q2,110.3366666666667
GRD,Recreation and Culture,2016-Q3,110.51
GRD,Recreation and Culture,2016-Q4,110.7433333333333
GRD,Recreation and Culture,2017-Q1,110.8733333333333
GRD,Recreation and Culture,2017-Q2,111.0012939
GRD,Recreation and Culture,2017-Q3,111.3566666666667
GRD,Recreation and Culture,2017-Q4,112.0533333333333
GRD,Recreation and Culture,2018-Q1,112.0366666666667
GRD,Recreation and Culture,2018-Q2,111.9394389
GRD,Recreation and Culture,2018-Q3,111.6794389
GRD,Recreation and Culture,2018-Q4,111.6788778
GRD,Recreation and Culture,2019-Q1,111.7855444666667
GRD,Recreation and Culture,2019-Q2,112.0388083333333
GRD,Recreation and Culture,2019-Q3,112.0420367666667
GRD,Recreation and Culture,2019-Q4,111.89
GRD,Recreation and Culture,2020-Q1,112.0289894
GRD,Recreation and Culture,2020-Q2,112.3378810666667
GRD,Recreation and Culture,2020-Q3,112.3
GRD,Recreation and Culture,2020-Q4,112.3
GRD,Recreation and Culture,2021-Q1,112.5133333333333
GRD,Recreation and Culture,2021-Q2,112.94
GRD,Recreation and Culture,2021-Q3,112.9433
GRD,Recreation and Culture,2021-Q4,112.9486666666667
GRD,Recreation and Culture,2022-Q1,112.96
GRD,Recreation and Culture,2022-Q2,112.8966666666667
GRD,Recreation and Culture,2022-Q3,112.97
GRD,Recreation and Culture,2022-Q4,113.37
GRD,Recreation and Culture,2023-Q1,113.4333333333333
GRD,Recreation and Culture,2023-Q2,113.56
GRD,Recreation and Culture,2023-Q3,113.9833333333333
GRD,Recreation and Culture,2023-Q4,115.83
GRD,Recreation and Culture,2024-Q1,114.83
GRD,Recreation and Culture,2024-Q2,114.83
GRD,Recreation and Culture,2024-Q3,114.8466666666667
GRD,Recreation and Culture,2024-Q4,114.88
GRD,Restaurants and hotels,2016-Q1,107.25
GRD,Restaurants and hotels,2016-Q2,107.25
GRD,Restaurants and hotels,2016-Q3,104.6066666666667
GRD,Restaurants and hotels,2016-Q4,99.32
GRD,Restaurants and hotels,2017-Q1,99.32
GRD,Restaurants and hotels,2017-Q2,99.32487308
GRD,Restaurants and hotels,2017-Q3,99.32
GRD,Restaurants and hotels,2017-Q4,99.32
GRD,Restaurants and hotels,2018-Q1,99.32
GRD,Restaurants and hotels,2018-Q2,99.32162436
GRD,Restaurants and hotels,2018-Q3,99.32162436
GRD,Restaurants and hotels,2018-Q4,99.32324872
GRD,Restaurants and hotels,2019-Q1,99.32324872
GRD,Restaurants and hotels,2019-Q2,99.32162436
GRD,Restaurants and hotels,2019-Q3,99.87669495333333
GRD,Restaurants and hotels,2019-Q4,102.0066666666667
GRD,Restaurants and hotels,2020-Q1,104.0630657
GRD,Restaurants and hotels,2020-Q2,104.0630657
GRD,Restaurants and hotels,2020-Q3,104.06
GRD,Restaurants and hotels,2020-Q4,104.06
GRD,Restaurants and hotels,2021-Q1,104.06
GRD,Restaurants and hotels,2021-Q2,104.06
GRD,Restaurants and hotels,2021-Q3,104.0631
GRD,Restaurants and hotels,2021-Q4,106.2514
GRD,Restaurants and hotels,2022-Q1,111.3266666666667
GRD,Restaurants and hotels,2022-Q2,114.59
GRD,Restaurants and hotels,2022-Q3,121.6
GRD,Restaurants and hotels,2022-Q4,128.5066666666667
GRD,Restaurants and hotels,2023-Q1,128.8466666666667
GRD,Restaurants and hotels,2023-Q2,128.8333333333333
GRD,Restaurants and hotels,2023-Q3,131.3233333333333
GRD,Restaurants and hotels,2023-Q4,133.21
GRD,Restaurants and hotels,2024-Q1,131.73
GRD,Restaurants and hotels,2024-Q2,130.0733333333333
GRD,Restaurants and hotels,2024-Q3,133.9666666666667
GRD,Restaurants and hotels,2024-Q4,136.89
HKG,Food and non-alcoholic beverages,2016-Q1,82.63333333333333
HKG,Food and non-alcoholic beverages,2016-Q2,79.76666666666667
HKG,Food and non-alcoholic beverages,2016-Q3,79.76666666666667
HKG,Food and non-alcoholic beverages,2016-Q4,81.03333333333333
HKG,Food and non-alcoholic beverages,2017-Q1,81.73333333333333
HKG,Food and non-alcoholic beverages,2017-Q2,80.83333333333333
HKG,Food and non-alcoholic beverages,2017-Q3,81.33333333333333
HKG,Food and non-alcoholic beverages,2017-Q4,82.83333333333333
HKG,Food and non-alcoholic beverages,2018-Q1,84.86666666666667
HKG,Food and non-alcoholic beverages,2018-Q2,84.76666666666667
HKG,Food and non-alcoholic beverages,2018-Q3,85.3
HKG,Food and non-alcoholic beverages,2018-Q4,85.93333333333333
HKG,Food and non-alcoholic beverages,2019-Q1,88.8
HKG,Food and non-alcoholic beverages,2019-Q2,91.26666666666667
HKG,Food and non-alcoholic beverages,2019-Q3,96.63333333333333
HKG,Food and non-alcoholic beverages,2019-Q4,97.3
HKG,Food and non-alcoholic beverages,2020-Q1,101.4
HKG,Food and non-alcoholic beverages,2020-Q2,100.7666666666667
HKG,Food and non-alcoholic beverages,2020-Q3,100.5
HKG,Food and non-alcoholic beverages,2020-Q4,100.4666666666667
HKG,Food and non-alcoholic beverages,2021-Q1,103.2
HKG,Food and non-alcoholic beverages,2021-Q2,101.8333333333333
HKG,Food and non-alcoholic beverages,2021-Q3,101.4666666666667
HKG,Food and non-alcoholic beverages,2021-Q4,102.3333333333333
HKG,Food and non-alcoholic beverages,2022-Q1,107.9333333333333
HKG,Food and non-alcoholic beverages,2022-Q2,106.9
HKG,Food and non-alcoholic beverages,2022-Q3,106.2
HKG,Food and non-alcoholic beverages,2022-Q4,106.0333333333333
HKG,Food and non-alcoholic beverages,2023-Q1,108.7666666666667
HKG,Housing,2016-Q1,94.8
HKG,Housing,2016-Q2,93.16666666666667
HKG,Housing,2016-Q3,93.76666666666667
HKG,Housing,2016-Q4,94.46666666666667
HKG,Housing,2017-Q1,94.63333333333333
HKG,Housing,2017-Q2,95.46666666666667
HKG,Housing,2017-Q3,96.03333333333333
HKG,Housing,2017-Q4,96.6
HKG,Housing,2018-Q1,97.4
HKG,Housing,2018-Q2,97.5
HKG,Housing,2018-Q3,98.53333333333333
HKG,Housing,2018-Q4,99.56666666666667
HKG,Housing,2019-Q1,99.76666666666667
HKG,Housing,2019-Q2,100.9666666666667
HKG,Housing,2019-Q3,101.5333333333333
HKG,Housing,2019-Q4,102.3
HKG,Housing,2020-Q1,99.33333333333333
HKG,Housing,2020-Q2,101.1333333333333
HKG,Housing,2020-Q3,97.26666666666667
HKG,Housing,2020-Q4,100.4666666666667
HKG,Housing,2021-Q1,102.5
HKG,Housing,2021-Q2,102.0333333333333
HKG,Housing,2021-Q3,99.36666666666667
HKG,Housing,2021-Q4,102
HKG,Housing,2022-Q1,102.0333333333333
HKG,Housing,2022-Q2,101.6666666666667
HKG,Housing,2022-Q3,102.1
HKG,Housing,2022-Q4,103.0333333333333
HKG,Housing,2023-Q1,103.5
HKG,Health,2016-Q1,86.5
HKG,Health,2016-Q2,87.43333333333333
HKG,Health,2016-Q3,88.13333333333333
HKG,Health,2016-Q4,88.8
HKG,Health,2017-Q1,89.53333333333333
HKG,Health,2017-Q2,90.4
HKG,Health,2017-Q3,92.03333333333333
HKG,Health,2017-Q4,92.43333333333333
HKG,Health,2018-Q1,93.13333333333333
HKG,Health,2018-Q2,94.46666666666667
HKG,Health,2018-Q3,95.06666666666667
HKG,Health,2018-Q4,96.06666666666667
HKG,Health,2019-Q1,97.2
HKG,Health,2019-Q2,97.93333333333333
HKG,Health,2019-Q3,98.43333333333333
HKG,Health,2019-Q4,94.23333333333333
HKG,Health,2020-Q1,103.0666666666667
HKG,Health,2020-Q2,102.4
HKG,Health,2020-Q3,100.4666666666667
HKG,Health,2020-Q4,99.26666666666667
HKG,Health,2021-Q1,99.06666666666667
HKG,Health,2021-Q2,98.43333333333333
HKG,Health,2021-Q3,98.1
HKG,Health,2021-Q4,98.3
HKG,Health,2022-Q1,98.33333333333333
HKG,Health,2022-Q2,99.13333333333333
HKG,Health,2022-Q3,98.96666666666667
HKG,Health,2022-Q4,98.9
HKG,Health,2023-Q1,100.4333333333333
HKG,Transport,2016-Q1,93.46666666666667
HKG,Transport,2016-Q2,94.06666666666667
HKG,Transport,2016-Q3,95.2
HKG,Transport,2016-Q4,95.3
HKG,Transport,2017-Q1,96.16666666666667
HKG,Transport,2017-Q2,96.86666666666667
HKG,Transport,2017-Q3,97.16666666666667
HKG,Transport,2017-Q4,96.63333333333333
HKG,Transport,2018-Q1,97.9
HKG,Transport,2018-Q2,98.13333333333333
HKG,Transport,2018-Q3,98.8
HKG,Transport,2018-Q4,98.3
HKG,Transport,2019-Q1,99.8
HKG,Transport,2019-Q2,100.1
HKG,Transport,2019-Q3,101.1
HKG,Transport,2019-Q4,100.7666666666667
HKG,Transport,2020-Q1,101.1
HKG,Transport,2020-Q2,100.2666666666667
HKG,Transport,2020-Q3,97.86666666666667
HKG,Transport,2020-Q4,97.93333333333333
HKG,Transport,2021-Q1,98.13333333333333
HKG,Transport,2021-Q2,102.6666666666667
HKG,Transport,2021-Q3,103.8
HKG,Transport,2021-Q4,102.8
HKG,Transport,2022-Q1,104.1333333333333
HKG,Transport,2022-Q2,104.4666666666667
HKG,Transport,2022-Q3,105.6333333333333
HKG,Transport,2022-Q4,104.9333333333333
HKG,Transport,2023-Q1,105.5666666666667
HKG,Recreation and Culture,2016-Q1,96
HKG,Recreation and Culture,2016-Q2,92.46666666666667
HKG,Recreation and Culture,2016-Q3,96.4
HKG,Recreation and Culture,2016-Q4,93.86666666666667
HKG,Recreation and Culture,2017-Q1,93.6
HKG,Recreation and Culture,2017-Q2,93.26666666666667
HKG,Recreation and Culture,2017-Q3,95.06666666666667
HKG,Recreation and Culture,2017-Q4,94.33333333333333
HKG,Recreation and Culture,2018-Q1,97.43333333333333
HKG,Recreation and Culture,2018-Q2,95.83333333333333
HKG,Recreation and Culture,2018-Q3,99.1
HKG,Recreation and Culture,2018-Q4,99.1
HKG,Recreation and Culture,2019-Q1,99.53333333333333
HKG,Recreation and Culture,2019-Q2,100.8333333333333
HKG,Recreation and Culture,2019-Q3,101.9
HKG,Recreation and Culture,2019-Q4,99.86666666666667
HKG,Recreation and Culture,2020-Q1,100.4
HKG,Recreation and Culture,2020-Q2,99.56666666666667
HKG,Recreation and Culture,2020-Q3,100.1666666666667
HKG,Recreation and Culture,2020-Q4,99.3
HKG,Recreation and Culture,2021-Q1,100.1
HKG,Recreation and Culture,2021-Q2,100.0666666666667
HKG,Recreation and Culture,2021-Q3,101.3
HKG,Recreation and Culture,2021-Q4,100.5
HKG,Recreation and Culture,2022-Q1,101.6
HKG,Recreation and Culture,2022-Q2,101.5333333333333
HKG,Recreation and Culture,2022-Q3,101.9333333333333
HKG,Recreation and Culture,2022-Q4,100.6333333333333
HKG,Recreation and Culture,2023-Q1,102
HKG,Restaurants and hotels,2016-Q1,91.26666666666667
HKG,Restaurants and hotels,2016-Q2,91.83333333333333
HKG,Restaurants and hotels,2016-Q3,92.23333333333333
HKG,Restaurants and hotels,2016-Q4,92.76666666666667
HKG,Restaurants and hotels,2017-Q1,93.9
HKG,Restaurants and hotels,2017-Q2,94.36666666666667
HKG,Restaurants and hotels,2017-Q3,94.73333333333333
HKG,Restaurants and hotels,2017-Q4,95.23333333333333
HKG,Restaurants and hotels,2018-Q1,96.66666666666667
HKG,Restaurants and hotels,2018-Q2,97.16666666666667
HKG,Restaurants and hotels,2018-Q3,97.46666666666667
HKG,Restaurants and hotels,2018-Q4,97.76666666666667
HKG,Restaurants and hotels,2019-Q1,98.96666666666667
HKG,Restaurants and hotels,2019-Q2,99.2
HKG,Restaurants and hotels,2019-Q3,99.5
HKG,Restaurants and hotels,2019-Q4,99.86666666666667
HKG,Restaurants and hotels,2020-Q1,100.6333333333333
HKG,Restaurants and hotels,2020-Q2,100.5333333333333
HKG,Restaurants and hotels,2020-Q3,98.93333333333333
HKG,Restaurants and hotels,2020-Q4,100.3
HKG,Restaurants and hotels,2021-Q1,100.6333333333333
HKG,Restaurants and hotels,2021-Q2,101.4333333333333
HKG,Restaurants and hotels,2021-Q3,102.4666666666667
HKG,Restaurants and hotels,2021-Q4,103.2333333333333
HKG,Restaurants and hotels,2022-Q1,103.8333333333333
HKG,Restaurants and hotels,2022-Q2,104.9666666666667
HKG,Restaurants and hotels,2022-Q3,106.0333333333333
HKG,Restaurants and hotels,2022-Q4,106.9
HKG,Restaurants and hotels,2023-Q1,108.4333333333333
HND,Food and non-alcoholic beverages,2016-Q1,260.1333333333333
HND,Food and non-alcoholic beverages,2016-Q2,260.2
HND,Food and non-alcoholic beverages,2016-Q3,261.5333333333333
HND,Food and non-alcoholic beverages,2016-Q4,259.1666666666667
HND,Food and non-alcoholic beverages,2017-Q1,260.7666666666667
HND,Food and non-alcoholic beverages,2017-Q2,263.5
HND,Food and non-alcoholic beverages,2017-Q3,265.0333333333333
HND,Food and non-alcoholic beverages,2017-Q4,268.2
HND,Food and non-alcoholic beverages,2018-Q1,272.8666666666667
HND,Food and non-alcoholic beverages,2018-Q2,272.8333333333333
HND,Food and non-alcoholic beverages,2018-Q3,273.6
HND,Food and non-alcoholic beverages,2018-Q4,275.4666666666667
HND,Food and non-alcoholic beverages,2019-Q1,276.2
HND,Food and non-alcoholic beverages,2019-Q2,279.1333333333333
HND,Food and non-alcoholic beverages,2019-Q3,280.5666666666667
HND,Food and non-alcoholic beverages,2019-Q4,282.6
HND,Food and non-alcoholic beverages,2020-Q1,285.8666666666667
HND,Food and non-alcoholic beverages,2020-Q2,295.1333333333333
HND,Food and non-alcoholic beverages,2020-Q3,297
HND,Food and non-alcoholic beverages,2020-Q4,292.9
HND,Food and non-alcoholic beverages,2021-Q1,296.4
HND,Food and non-alcoholic beverages,2021-Q2,298.2
HND,Food and non-alcoholic beverages,2021-Q3,300.5333333333333
HND,Food and non-alcoholic beverages,2021-Q4,309.7666666666667
HND,Food and non-alcoholic beverages,2022-Q1,320.7333333333333
HND,Food and non-alcoholic beverages,2022-Q2,335.6666666666667
HND,Food and non-alcoholic beverages,2022-Q3,350.2666666666667
HND,Food and non-alcoholic beverages,2022-Q4,361.3
HND,Food and non-alcoholic beverages,2023-Q1,372.9
HND,Food and non-alcoholic beverages,2023-Q2,375.7
HND,Food and non-alcoholic beverages,2023-Q3,380.7333333333333
HND,Food and non-alcoholic beverages,2023-Q4,388.1333333333333
HND,Food and non-alcoholic beverages,2024-Q1,391.6333333333333
HND,Food and non-alcoholic beverages,2024-Q2,392.6333333333333
HND,Food and non-alcoholic beverages,2024-Q3,400.3666666666667
HND,Food and non-alcoholic beverages,2024-Q4,396.1
HND,Food and non-alcoholic beverages,2025-Q1,403
HND,Food and non-alcoholic beverages,2025-Q2,408.4666666666667
HND,Housing,2016-Q1,325.5
HND,Housing,2016-Q2,329.2333333333333
HND,Housing,2016-Q3,335.5333333333333
HND,Housing,2016-Q4,338.9333333333333
HND,Housing,2017-Q1,343.6
HND,Housing,2017-Q2,349.7666666666667
HND,Housing,2017-Q3,353.3333333333333
HND,Housing,2017-Q4,356.0666666666667
HND,Housing,2018-Q1,359.4
HND,Housing,2018-Q2,363.0333333333333
HND,Housing,2018-Q3,367.2
HND,Housing,2018-Q4,374.5333333333333
HND,Housing,2019-Q1,380.2666666666667
HND,Housing,2019-Q2,390.7666666666667
HND,Housing,2019-Q3,394.0333333333333
HND,Housing,2019-Q4,395.0666666666667
HND,Housing,2020-Q1,396.3666666666667
HND,Housing,2020-Q2,389.4666666666667
HND,Housing,2020-Q3,387.8666666666667
HND,Housing,2020-Q4,392.8
HND,Housing,2021-Q1,399.5
HND,Housing,2021-Q2,402.8666666666667
HND,Housing,2021-Q3,405.8333333333333
HND,Housing,2021-Q4,410.0333333333333
HND,Housing,2022-Q1,419.7
HND,Housing,2022-Q2,422.1
HND,Housing,2022-Q3,425.1333333333333
HND,Housing,2022-Q4,428.4333333333333
HND,Housing,2023-Q1,429.1666666666667
HND,Housing,2023-Q2,431.2333333333333
HND,Housing,2023-Q3,435.4
HND,Housing,2023-Q4,440.1
HND,Housing,2024-Q1,444.4666666666667
HND,Housing,2024-Q2,450.7333333333333
HND,Housing,2024-Q3,456.6666666666667
HND,Housing,2024-Q4,461.4666666666667
HND,Housing,2025-Q1,464.3666666666667
HND,Housing,2025-Q2,464.6333333333333
HND,Health,2016-Q1,336.1666666666667
HND,Health,2016-Q2,341.0666666666667
HND,Health,2016-Q3,343.5333333333333
HND,Health,2016-Q4,345.0333333333333
HND,Health,2017-Q1,348.7333333333333
HND,Health,2017-Q2,352.3333333333333
HND,Health,2017-Q3,355.8666666666667
HND,Health,2017-Q4,358.9333333333333
HND,Health,2018-Q1,364.5333333333333
HND,Health,2018-Q2,370.8666666666667
HND,Health,2018-Q3,374.6666666666667
HND,Health,2018-Q4,379.5666666666667
HND,Health,2019-Q1,385.2666666666667
HND,Health,2019-Q2,389
HND,Health,2019-Q3,395.7666666666667
HND,Health,2019-Q4,403.8
HND,Health,2020-Q1,411.7666666666667
HND,Health,2020-Q2,420.6333333333333
HND,Health,2020-Q3,430.8333333333333
HND,Health,2020-Q4,448.5333333333333
HND,Health,2021-Q1,457.4333333333333
HND,Health,2021-Q2,464.2
HND,Health,2021-Q3,466.7666666666667
HND,Health,2021-Q4,470.1
HND,Health,2022-Q1,477.0333333333333
HND,Health,2022-Q2,482.7333333333333
HND,Health,2022-Q3,486.3333333333333
HND,Health,2022-Q4,492.6
HND,Health,2023-Q1,504.3
HND,Health,2023-Q2,511.0666666666667
HND,Health,2023-Q3,520.9
HND,Health,2023-Q4,528.5
HND,Health,2024-Q1,535.1666666666667
HND,Health,2024-Q2,540.9333333333333
HND,Health,2024-Q3,548.7666666666667
HND,Health,2024-Q4,562.8333333333333
HND,Health,2025-Q1,569.3666666666667
HND,Health,2025-Q2,579.3666666666667
HND,Transport,2016-Q1,311.7
HND,Transport,2016-Q2,319.9
HND,Transport,2016-Q3,323.8333333333333
HND,Transport,2016-Q4,329.8
HND,Transport,2017-Q1,336.7666666666667
HND,Transport,2017-Q2,336.1666666666667
HND,Transport,2017-Q3,337.9333333333333
HND,Transport,2017-Q4,343.2333333333333
HND,Transport,2018-Q1,346.2666666666667
HND,Transport,2018-Q2,352.3333333333333
HND,Transport,2018-Q3,359.5
HND,Transport,2018-Q4,363.2666666666667
HND,Transport,2019-Q1,361.6333333333333
HND,Transport,2019-Q2,372.0333333333333
HND,Transport,2019-Q3,369.3666666666667
HND,Transport,2019-Q4,373.4333333333333
HND,Transport,2020-Q1,371.0666666666667
HND,Transport,2020-Q2,353.2333333333333
HND,Transport,2020-Q3,374.5
HND,Transport,2020-Q4,395.2
HND,Transport,2021-Q1,394.9
HND,Transport,2021-Q2,401.2333333333333
HND,Transport,2021-Q3,401.8333333333333
HND,Transport,2021-Q4,408.0333333333333
HND,Transport,2022-Q1,409.1666666666667
HND,Transport,2022-Q2,454.1
HND,Transport,2022-Q3,456
HND,Transport,2022-Q4,451.8666666666667
HND,Transport,2023-Q1,449.1333333333333
HND,Transport,2023-Q2,450
HND,Transport,2023-Q3,457.8666666666667
HND,Transport,2023-Q4,460.6666666666667
HND,Transport,2024-Q1,458.6666666666667
HND,Transport,2024-Q2,461.5333333333333
HND,Transport,2024-Q3,461.7666666666667
HND,Transport,2024-Q4,465.7333333333333
HND,Transport,2025-Q1,474.1333333333333
HND,Transport,2025-Q2,472.9666666666667
HND,Recreation and Culture,2016-Q1,204
HND,Recreation and Culture,2016-Q2,206.8
HND,Recreation and Culture,2016-Q3,207.9
HND,Recreation and Culture,2016-Q4,208.9
HND,Recreation and Culture,2017-Q1,211.5666666666667
HND,Recreation and Culture,2017-Q2,212.8
HND,Recreation and Culture,2017-Q3,214.7666666666667
HND,Recreation and Culture,2017-Q4,216.9
HND,Recreation and Culture,2018-Q1,220.8333333333333
HND,Recreation and Culture,2018-Q2,223.7
HND,Recreation and Culture,2018-Q3,225.4
HND,Recreation and Culture,2018-Q4,227.5666666666667
HND,Recreation and Culture,2019-Q1,230.4
HND,Recreation and Culture,2019-Q2,233
HND,Recreation and Culture,2019-Q3,234.3333333333333
HND,Recreation and Culture,2019-Q4,235.6
HND,Recreation and Culture,2020-Q1,239.4333333333333
HND,Recreation and Culture,2020-Q2,240.7
HND,Recreation and Culture,2020-Q3,242.0666666666667
HND,Recreation and Culture,2020-Q4,245.9333333333333
HND,Recreation and Culture,2021-Q1,249.7
HND,Recreation and Culture,2021-Q2,252.9333333333333
HND,Recreation and Culture,2021-Q3,259.7666666666667
HND,Recreation and Culture,2021-Q4,267
HND,Recreation and Culture,2022-Q1,273.1333333333333
HND,Recreation and Culture,2022-Q2,280.1
HND,Recreation and Culture,2022-Q3,285.5666666666667
HND,Recreation and Culture,2022-Q4,290.7
HND,Recreation and Culture,2023-Q1,295.5
HND,Recreation and Culture,2023-Q2,299.2666666666667
HND,Recreation and Culture,2023-Q3,303.5333333333333
HND,Recreation and Culture,2023-Q4,306.1
HND,Recreation and Culture,2024-Q1,310.6333333333333
HND,Recreation and Culture,2024-Q2,313.7333333333333
HND,Recreation and Culture,2024-Q3,315.7666666666667
HND,Recreation and Culture,2024-Q4,317.3333333333333
HND,Recreation and Culture,2025-Q1,320.9
HND,Recreation and Culture,2025-Q2,324
HND,Restaurants and hotels,2016-Q1,315.6666666666667
HND,Restaurants and hotels,2016-Q2,318.8
HND,Restaurants and hotels,2016-Q3,323.1
HND,Restaurants and hotels,2016-Q4,325.4333333333333
HND,Restaurants and hotels,2017-Q1,331.1
HND,Restaurants and hotels,2017-Q2,337.3333333333333
HND,Restaurants and hotels,2017-Q3,339.5666666666667
HND,Restaurants and hotels,2017-Q4,340.6
HND,Restaurants and hotels,2018-Q1,343.6
HND,Restaurants and hotels,2018-Q2,345.7666666666667
HND,Restaurants and hotels,2018-Q3,350.2666666666667
HND,Restaurants and hotels,2018-Q4,353.9
HND,Restaurants and hotels,2019-Q1,356.2333333333333
HND,Restaurants and hotels,2019-Q2,358.4333333333333
HND,Restaurants and hotels,2019-Q3,360.6
HND,Restaurants and hotels,2019-Q4,364.1
HND,Restaurants and hotels,2020-Q1,367.2666666666667
HND,Restaurants and hotels,2020-Q2,368.4
HND,Restaurants and hotels,2020-Q3,370
HND,Restaurants and hotels,2020-Q4,374.8666666666667
HND,Restaurants and hotels,2021-Q1,377.8
HND,Restaurants and hotels,2021-Q2,381.0333333333333
HND,Restaurants and hotels,2021-Q3,386.7333333333333
HND,Restaurants and hotels,2021-Q4,390.3
HND,Restaurants and hotels,2022-Q1,401.3333333333333
HND,Restaurants and hotels,2022-Q2,413.8
HND,Restaurants and hotels,2022-Q3,425.3333333333333
HND,Restaurants and hotels,2022-Q4,433.2
HND,Restaurants and hotels,2023-Q1,445.9666666666667
HND,Restaurants and hotels,2023-Q2,450.1333333333333
HND,Restaurants and hotels,2023-Q3,458.1
HND,Restaurants and hotels,2023-Q4,465.8333333333333
HND,Restaurants and hotels,2024-Q1,474.2666666666667
HND,Restaurants and hotels,2024-Q2,480.8666666666667
HND,Restaurants and hotels,2024-Q3,486.6
HND,Restaurants and hotels,2024-Q4,493.6333333333333
HND,Restaurants and hotels,2025-Q1,505.3333333333333
HND,Restaurants and hotels,2025-Q2,515.9
HRV,Food and non-alcoholic beverages,2016-Q1,99.56666666666667
HRV,Food and non-alcoholic beverages,2016-Q2,99.76666666666667
HRV,Food and non-alcoholic beverages,2016-Q3,99.36666666666667
HRV,Food and non-alcoholic beverages,2016-Q4,99.43333333333333
HRV,Food and non-alcoholic beverages,2017-Q1,102.6
HRV,Food and non-alcoholic beverages,2017-Q2,102.5666666666667
HRV,Food and non-alcoholic beverages,2017-Q3,102.4333333333333
HRV,Food and non-alcoholic beverages,2017-Q4,102.1333333333333
HRV,Food and non-alcoholic beverages,2018-Q1,103.4666666666667
HRV,Food and non-alcoholic beverages,2018-Q2,104.2666666666667
HRV,Food and non-alcoholic beverages,2018-Q3,103.4333333333333
HRV,Food and non-alcoholic beverages,2018-Q4,102.6333333333333
HRV,Food and non-alcoholic beverages,2019-Q1,102.7
HRV,Food and non-alcoholic beverages,2019-Q2,103.3333333333333
